window_index,split,n_samples,t_window,M_r0_c0,M_r0_c1,M_r0_c2,M_r1_c0,M_r1_c1,M_r1_c2,M_r2_c0,M_r2_c1,M_r2_c2,score_mean_-1,score_mean_0,score_mean_1
64,test,144,1459296000.0,0.9658896885044574,0.03377748672555008,0.0003328247699925669,0.02260067905850427,0.6162543465458057,0.36114497439569004,0.0021800942204625085,0.5336456727150594,0.4641742330644781,0.3302234872611414,0.39455916866213836,0.2752173440767202
65,test,144,1459382400.0,0.9675957334529157,0.032109907639671705,0.0002943589074125504,0.021552200331151516,0.6188166269702822,0.3596311726985664,0.002002939010704405,0.5342814621514301,0.4637155988378655,0.33038362426492385,0.39506933225379465,0.2745470434812815
66,test,144,1459468800.0,0.9692177689666611,0.03052191571090913,0.000260315322429802,0.020551013118082894,0.6213487759858679,0.35810021089604915,0.001840150776497727,0.5349096610910093,0.46325018813249297,0.33053631095374725,0.39559345092926207,0.2738702381169906
67,test,144,1459555200.0,0.9707598242418585,0.02900998637696756,0.00023018938117393416,0.01959509302394003,0.6238517416913487,0.3565531652847113,0.0016905686989506965,0.5355308675719685,0.4627785637290807,0.3306818286549164,0.39613086521342833,0.2731873061316553
68,test,144,1459641600.0,0.9722257434843865,0.027570723093680718,0.00020353342193277725,0.018682493140999908,0.6263264399133173,0.3549910669456829,0.0015531250903076492,0.5361456321463565,0.46230124276333584,0.33082045390523135,0.3966809317177848,0.27249861437698386
69,test,144,1459728000.0,0.9736191938186032,0.026200855758577925,0.00017995042281899982,0.017811341892997583,0.6287737547823419,0.3534149033246605,0.001426838024227674,0.5367544615883746,0.4618187003873978,0.33095245791194283,0.39724302404309814,0.2718045180449591
70,test,144,1459814400.0,0.9749436728964191,0.024897238746671085,0.00015908835690988036,0.016979840861198386,0.6311945393480385,0.3518256197907631,0.0013108045333336095,0.5373578223214737,0.4613313731451927,0.33107810609698374,0.3978165334720611,0.27110536043095523
71,test,144,1459900800.0,0.9762025162152153,0.023656848621846083,0.00014063516293875156,0.016186262602471642,0.6335896162269681,0.35022412117056023,0.0012041943328773405,0.5379561435842769,0.4608396620828458,0.3311976577168548,0.39840086947769704,0.2704014728054483
72,test,144,1459987200.0,0.9773989041532926,0.02247678158002607,0.00012431426668125885,0.015428948468072813,0.6359597782778001,0.348611273254127,0.0011062440319480112,0.5385498203541191,0.4603439356139329,0.33131136555110446,0.39899546007064846,0.2696931743782471
73,test,144,1460073600.0,0.9785358687315915,0.021354250673777792,0.00010988059463068798,0.014706306430870899,0.6383057892986648,0.34698790427046444,0.0010162517961372695,0.5391392160458254,0.45984453215803733,0.3314194756528665,0.39959975200608927,0.2689807723410441
74,test,144,1460160000.0,0.9796163001103765,0.02028658286219101,9.711702743257901e-05,0.014016808927863278,0.6406283847420747,0.34535480633006205,0.0009335724279601449,0.5397246650022133,0.4593417625698266,0.3315222271554,0.40021321086882633,0.26826456197577375
75,test,144,1460246400.0,0.9806429528294963,0.01927121592461505,8.583124588875463e-05,0.013358990723994562,0.6429282724432243,0.34371273683278114,0.0008576128336050703,0.5403064747917239,0.458835912374671,0.331619852129032,0.4008353210531877,0.2675448268177803
76,test,144,1460332800.0,0.981618451800688,0.0183056952721283,7.585292718360893e-05,0.012731446802537455,0.6452061333578699,0.34206241983959257,0.000787827846747727,0.5408849283275547,0.4583272438256975,0.3317125754833244,0.4014655856525177,0.2668218388641579
77,test,144,1460419200.0,0.9825452980602338,0.01738767068639703,6.703125336911544e-05,0.012132830286598117,0.6474626223063706,0.34040454740703124,0.0007237163822096461,0.541460285821679,0.4578159977961114,0.33180061490968055,0.40210352627148227,0.26609585881883724
